,kanda_name,sarga,verse_ref,shloka,translation
6190,Aranya,5,३-५-४०,"तस्य रोमाणि केशाम् च तदा वह्निः महात्मनः |
जीर्णम् त्वचम् तद् अस्थीनि यत् च मांसम् च शोणितम्","The fire burnt down that great soul Sharabhanga from head-hair to body hair and thus his shrunk skin, bones and whatever 
flesh and blood are there, they are also burnt completely."
6191,Aranya,5,३-५-४१,"स च पावक संकाशः कुमारः समपद्यत |
उत्थाय अग्निचयात् तस्मात् शरभंगो व्यरोचत","He that Sage Sharabhanga, then reappeared as an youngster in the semblance of Fire, o\n resurrecting from that altar of 
fire he shone-forth."
6192,Aranya,5,३-५-४२,"स लोकान् आहिताग्नीनाम् ऋषीणाम् च महात्मनाम् |
देवानाम् च व्यतिक्रंय ब्रह्म लोकम् व्यरोहत","He that Sage Sharabhanga, transcending the ethereal worlds of fire-worshippers, of saints, of great souls, and also of divinities, 
has ascended to Brahma's abode."
6193,Aranya,5,३-५-४३,"स पुण्य कर्मा भुवने द्विजर्षभः
पितामहम् सानुचरम् ददर्श ह |
पितामहः च अपि समीक्ष्य तम् द्विजम्
ननन्द सुस्वागतम् इति उवाच ह","He that meritorious and best Brahman Sharabhanga has seen Brahma in Brahma's abode, and Brahma too, on seeing that Brahman 
happily spoke to him... ""Welcome..."""
6194,Aranya,6,३-६-१,"शरभङ्गे दिवम् प्राप्ते मुनि संघाः समागताः |
अभ्यगच्छन्त काकुत्स्थम् रामम् ज्वलित तेजसम्","On Sage Sharabhanga attaining heaven, groups of sages assembled and approached
  Rama of Kakutstha dynasty, who is glowing with resplendence."
6195,Aranya,6,३-६-२,"वैखानसा वालखिल्याः संप्रक्षाला मरीचिपाः |
अश्म कुट्टाः च बहवः पत्र आहाराः च तापसाः","The sages called Vaikahanasa-s, [who are born out of the nails of Prajaapati, the
  first ruler of mankind,] also Vaalakhilyaa-s, [those born from His hair,] and those from the
  water of His feet-wash, and those that thrive on drinking rays of sun and moon alone, and those
  that pound with stones and others who thrive on leaves alone, are those sages..."
6196,Aranya,6,३-६-३,"दन्त उलूखलिनः च एव तथा एव उन्मज्जकाः परे |
गात्र शय्या अशय्याः च तथा एव अनवकाशिकाः","Some of them use their own teeth to grid the grain they eat, and some who perform
  ascesis in neck-deep water, and some who sleep with their head resting on their shoulders or on
  chests without using any kind of bed, and some who do not use any kind of beds either, and some
  who meditate without any repose sitting in an enclosure without any leg-space."
6197,Aranya,6,३-६-४,"मुनयः सलिल आहारा वायु भक्षाः तथा अपरे |
आकाश निलयाः च एव तथा स्थण्डिल शायिनः","And some sages whose food is water alone, or air alone to some, like that some who
  meditate staying in sky and some who sleep on bare ground itself."
6198,Aranya,6,३-६-५,"तथा ऊर्थ्व वासिनः दान्ताः तथा आर्द्र पट वाससः |
स जपाः च तपो नित्याः तथा पंच तपोऽन्विताः","Thus some are dwellers on high-peaked places with their senses controlled, and
  some are wearers of wet cloths, always reciting name or hymn japa and like that some who meditate
  with five kinds of fire around them."
6199,Aranya,6,३-६-६,"सर्वे ब्राह्ंया श्रिया ज्युक्ता दृढ योग समाहिताः |
शरभंग आश्रमे रामम् अभिजग्मुः च तापसाः","All have Vedic resplendence and firm yogic control, and they have arrived at the
  hermitage of Sage Sharabhanga for Rama."
6200,Aranya,6,३-६-७,"अभिगंय च धर्मज्ञा रामम् धर्म भृताम् वरम् |
ऊचुः परम धर्मज्ञम् ऋषि संघाः समागताः","Those virtuous sages coming together in groups neared Rama, the best beholder of
  virtue, and said to that supreme one in virtue."
6201,Aranya,6,३-६-८,"त्वम् इक्ष्वाकु कुलस्य अस्य पृथिव्याः च महारथः |
प्रधानः च अपि नाथः च देवानाम् मघवान् इव","""You are the supreme charioteer born in Ikshvaku dynasty hence you are the
  protector of earth under your control. As with Indra, the ruler of divinities you are a similar
  ruler for us."
6202,Aranya,6,,ओर्,"Though born in Ikshvaku dynasty you are the Supreme Charioteer, hence you are the
  same Supreme Charioteer of this Earth and earthlings too, as with Indra who protects divinities,
  you are our protector."
6203,Aranya,6,३-६-९,"विश्रुतः त्रिषु लोकेषु यशसा विक्रमेण च |
पितृ व्रतत्वम् सत्यम् च त्वयि धर्मः च पुष्कलः","""You are well renowned in all the three worlds by your repute and valour, and in
  you abounding are the virtues like truthfulness and devotion to your father, and even
  righteousness too, is there."
6204,Aranya,6,३-६-१०,"त्वाम् आसाद्य महात्मानम् धर्मज्ञम् धर्म वत्सलम् |
अर्थित्वात् नाथ वक्ष्यामः तत् च नः क्षन्तुम् अर्हसि","""You are the great-souled one, knower of righteousness and a patron of virtue...
  such as you are, on approaching you we beg to state something for which we may please be
  excused..."
6205,Aranya,6,३-६-११,"अधार्मः सुमहान् नाथ भवेत् तस्य तु भूपतेः |
यो हरेत् बलि षड् भागम् न च रक्षति पुत्रवत्","""Oh! , very great a-dharma, wrongness, will occur to that king who takes the sixth
  part of the country's produce as cess, but does not safeguard his subjects like his own sons..."
6206,Aranya,6,३-६-१२,"युंजानः स्वान् इव प्राणान् प्राणैः इष्टान् सुतान् इव |
नित्य युक्तः सदा रक्षन् सर्वान् विषय वासिनः","""A king shall treat all the subjects of kingdom as his own sons, and he shall
  protect them as though he is ready to save them at the cost of his own lives, and he who will
  always be endeavouring in that manner will attain permanent renown lasting for many for many
  years to come, and thereby he attains a prosperous place even in Brahma's abode... [3-6-12,
  3]"
6207,Aranya,6,३-६-१४,"यत् करोति परम् धर्मम् मुनिः मूल फल अशनः |
तत्र राज्ञः चतुर् भागः प्रजा धर्मेण रक्षतः","""He who righteously protects his subjects will get one fourth of the merit of
  great duty-bound deeds performed by each individual sage, say yajna-s, ascesis, meditation etc.
  performances."
6208,Aranya,6,३-६-१५,"सो अयम् ब्राह्मण भूयिष्ठो वानप्रस्थ गणो महान् |
त्वम् नाथो अनाथवत् राम राक्षसैः हन्यते भृशम्","""O, Rama, though you are there as protector for the hermitages, suchlike this one,
  where the most reverent Brahmans are there numerously, they look as though forsaken, for they are
  being demolished by demons, devastatingly..."
6209,Aranya,6,३-६-१६,"एहि पश्य शरीराणि मुनीनाम् भावित आत्मनाम् |
हतानाम् राक्षसैः घोरैः बहूनाम् बहुधा वने","""Come and see many of the bodies of the sages, the contemplative souls, that are
  variously killed by ghastly demons in the forest..."
6210,Aranya,6,३-६-१७,"पंपा नदी निवासानाम् अनुमन्दाकिनीम् अपि |
चित्रकूट आलयानाम् च क्रियते कदनम् महत्","""At Pampa riverside, and alongside of River Mandakini, and at the surroundings of
  Mt. Chitrakuta also, this hideous warfare is being done..."
6211,Aranya,6,३-६-१८,"एवम् वयम् न मृष्यामो विप्रकारम् तपस्विनाम् |
क्रियमाणम् वने घोरम् रक्षोभिः भीम कर्मभिः","""Thus. we are not able to tolerate this injustice to the sages, being executed in
  this forest by the demons with fiendish deeds, in a ghastly manner..."
6212,Aranya,6,३-६-१९,"ततः त्वाम् शरणार्थम् च शरण्यम् समुपस्थिताः |
परिपालय नः राम वध्यमानान् निशाचरैः","""Therefore we present ourselves before you as you are our protector, for the
  purpose of your protecting us that are being killed by nightwalkers... please safe guard us..."
6213,Aranya,6,३-६-२०,"परा त्वत्तः गतिः वीर पृधिव्यम् न उपपद्यते |
परिपालय नः सर्वान् राक्षसेभ्यो नृपात्मजः","""Other than you, oh, valorous Rama, no way-out is deducible on this earth, hence
  oh, prince, protect all of us from the demons..."
6214,Aranya,6,३-६-२१,"एतत् श्रुत्वा तु काकुत्स्थः तापसानाम् तपस्विनाम् |
इदम् प्रोवाच धर्मात्मा सर्वान् एव तपस्विनः","On hearing all that is said by the sages of great penance, he that virtue souled
  Rama said this unto all of the sages."
6215,Aranya,6,३-६-२२,"न एवम् अर्हथ माम् वक्तुम् आज्ञाप्यः अहम् तपस्विनाम् |
केवलेन स्व कार्येण प्रवेष्टव्यम् वनम् मया","""Unapt is this way of speaking to me...command me, for I am at your behest... just
  for my personal purpose I had to enter the forests...."
6216,Aranya,6,३-६-२३,"विप्रकारम् अपाक्रष्टुम् राक्षसैः भवताम् इमम् |
पितुः तु निर्देशकरः प्रविष्टो अहम् इदम् वनम्","""I entered this forest as ordered by my father and even to obliterate the
  unconscionable state of yours owing to the misdeeds of demons."
6217,Aranya,6,,"भवताम् अर्थ सिद्ध्यर्थम् आगतोऽहम् यदृच्छया |
तस्य मे अयम् वने वासो भविष्यति महाफलः | ३-६-२४","""Perchance I have come for the achievement of your purpose, such as I am, dwelling
  in this forest will immensely be fruitful to me..."
6218,Aranya,6,३-६-२५,"तपस्विनाम् रणे शत्रून् हन्तुम् इच्छामि राक्षसान् |
पश्यन्तु वीर्यम् ऋषयः सः ब्रातुर् मे तपोधनाः","""I wish to eliminate demons, the enemies of sages, in war... let the sages behold
  my valour, and my brother's valour in doing so..."" Thus Rama promised the sages."
6219,Aranya,6,३-६-२६,"दत्त्वा अभयम् च अपि तपो धनानाम्
धर्मे धृइत आत्मा सह लक्ष्मणेन |
तपो धनैः च अपि सह आर्य दत्तः
सुतीक्ष्णम् एव अभिजगाम वीरः","Thus giving his aegis to the sages, that valiant Rama who is firmly virtue-souled,
  journeyed towards Sage Suteekshna with Lakshmana and the sages, and along with the one given by
  Honourable Janaka, namely Seetha."
6220,Aranya,7,३-७-१,"रामः तु सहितः भ्रात्रा सीतया च परंतपः |
सुतीक्ष्णस्य आश्रम पदम् जगाम सह तैः द्विजैः","Rama, the enemy-scorcher, has gone towards the threshold of the hermitage of Sage Suteekshna 
along with his brother Lakshmana and Seetha, also along with those Brahmans who accompanied him all 
the way."
6221,Aranya,7,३-७-२,"स गत्वा दीर्घम् अध्वानम् नदीः तीर्त्वा बहु उदकाः |
ददर्श विमलम् शैलम् महा मेरुम् 
इव उन्नतम्","He travelling on a long way, and on crossing rivers with plenty of waters has seen a 
tranquil mountain towering like great Mt. Meru."
6222,Aranya,7,३-७-३,"ततः तद् इक्ष्वाकु वरौ सततम् विविधैः द्रुमैः |
काननम् तौ विविशतुः सीतया सह राघवौ","Then those best ones from Ikshvaku dynasty, those two Raghava-s along with Seetha have 
entered the forest which will always be full with diverse trees."
6223,Aranya,7,३-७-४,"प्रविष्टः तु वनम् घोरम् बहु पुष्प फल द्रुमम् |
ददर्श आश्रमम् एकान्ते चीर माला 
परिष्कृतम्","Entering that perilous forest with its many a flower and fruit bearing trees, they have 
seen the hermitage in a reclusive place adorned with rows of jute cloths as though garlanding it."
6224,Aranya,7,३-७-५,"तत्र तापसम् आसीनम् मल पङ्कज धारिणम् |
रामः सुतीक्ष्णम् विधिवत् तपोधनम् अभाषत","There on seeing the ascetically rich Sage Suteekshna sitting in yogic posture with his 
body bearing lotus-like blotches of soil, Rama dutifully spoke to him."
6225,Aranya,7,३-७-६,"रामोऽहम् अस्मि भगवन् भवन्तम् द्रष्टुम् आगतः |
तत् मा अभिवद धर्मज्ञ महर्षे सत्य 
विक्रम","""Oh! godly sage I am Rama, I have come to see you, hence oh, knower of virtue, oh, great 
sage, oh, one with truthfulness as your courage, please talk to me..."""
6226,Aranya,7,३-७-७,"स निरीक्ष्य ततः धीरो रामम् धर्मभृताम् वरम् |
समाश्लिष्य च बाहुभ्याम् इदम् वचनम् 
अब्रवीत्","Then that sage having seen that brave and best proponent of virtue, Rama, embraced him 
with both of his hands, and spoke this sentence."
6227,Aranya,7,३-७-८,"स्वागतम् ते रघु श्रेष्ठ राम सत्यभृताम् वर |
आश्रमओ अयम् त्वया आक्रान्तः सनाथ 
इव सांप्रतम्","""Welcome to you Rama, best of Raghu dynasty and the best patron of truth, and when you 
presently caught this hermitage unprepared this has become a well-lorded one..."
6228,Aranya,7,३-७-९,"प्रतीक्षमाणः त्वाम् एव न आरोहे अहम् महायशः |
देव लोकम् इतो वीर देहम् त्यक्त्वा 
महीतले","""I am awaiting for you only, oh, greatly renowned one, without my ascent to heavens by 
casting off this body on the earth's plane, oh, brave one, for I have heard that you have arrived at 
Chitrakuta after you are repudiated from your kingdom..."
6229,Aranya,7,३-७-१०,इह उपयातः काकुत्स्थः देवराजः शततक्रतुः,"""The king of gods and the chief invitee in hundred sacrifices Indra approached me, and 
that great deity said me that I have conquered all the worlds by my meritorious deeds... [3-7-10, 11]"
6230,Aranya,7,३-७-१२,"तेषु देव ऋषि जुष्टेषु जितेशु तपसा मया |
मत् प्रसादात् स भार्यः त्वम् विहरस्व 
स लक्ष्मणः","""Let me bequeath those worlds that are cherished by gods and sages alike, but which are 
won over by me by my ascesis, and you enjoy in them with your wife and with your brother Lakshmana..."
6231,Aranya,7,३-७-१३,"तम् उग्र तपसम् दीप्तम् महर्षिम् सत्य वादिनम् |
प्रत्युवाच आत्मवान् रामो ब्रह्माणम् 
इव वासवः","That self-respecting Rama replied the radiant sage with intense asceticism, a great soul 
and an advocate of truth by himself, as Indra would reply to Brahma."
6232,Aranya,7,३-७-१४,"अहम् एव आहरिष्यामि स्वयम् लोकान् महामुने |
आवासम् तु अहम् इच्छामि प्रदिष्टम् 
इह कानने","""I alone can gain all those worlds, oh, great saint, I now seek a place to dwell here 
in this forest as indicated by you..."
6233,Aranya,7,३-७-१५,"भवान् सर्वत्र कुशलः सर्वभूत हिते रतः |
आख्यातः शरभंगेन गौतमेन महात्मना","""You are an expert in all affairs, and you are interested in the welfare of all the beings, 
so said the great souled Sage Sharabhanga of Sage Gautama's dynasty..."" [So said Rama to the sage.]"
6234,Aranya,7,३-७-१६,"एवम् उक्तः तु रामेण महर्षिः लोक विश्रुतः |
अब्रवीत् मधुरम् वाक्यम् हर्षेण महता 
युतः","When said thus by Rama, that great sage with world renown spoke sweet worded sentence 
with great pleasure."
6235,Aranya,7,३-७-१७,"अयम् एव आश्रमो राम गुणवान् रंयताम् इति |
ऋषि संघ अनुचरितः सदा मूल फलैर् युतः","""You can take delight in this good featured hermitage alone, for groups of sages will 
always be moving here, and this always contains tubers and fruits..."" Thus said Sage Suteekshna."
6236,Aranya,7,३-७-१८,"इमम् आश्रमम् आगंय मृग संघा महीयसः |
अहत्वा प्रतिगच्छन्ति लोभयित्वा अकुतोभयाः","""But herds of very large animals will be coming to this hermitage, they return after 
scaring us, of course without killing anyone, and they fear none..."
6237,Aranya,7,३-७-१९,"ना अन्यो दोषो भवेत् अत्र मृगेभ्यः अन्यत्र विद्धि वै |
तत् श्रुत्वा वचनम् तस्य 
महर्षेः लक्ष्मणाग्रजः","""Know that no other problem is there other than the animals..."" So said the sage. On 
hearing those words of that great sage, that brave elder brother of Lakshmana taking bow and arrow said 
this sentence. [3-7-19, 20a]"
6238,Aranya,7,३-७-२०,तान् अहम् सुमहाभाग मृगसंघान् समागतान्,"""I will eradicate them, oh, greatly blessed one, those animals that will come collectively 
in herds with sharp edged, curve-end arrows... [3-7-20b, 21a]"
6239,Aranya,7,३-७-२१,भवान् तत्र अभिषज्येत किम् स्यात् कृच्छ्र तरम् ततः,"""But you may be more interested in those animals mercifully, then what will be there 
more painful to you, hence I deem our staying in this hermitage for along will be unbefitting..."" So 
said Rama. [3-7-21b, 22a]"
6240,Aranya,7,३-७-२२,तम् एवम् उक्त्वा उपरमम् रामः संध्याम् उपागमत्,"On saying thus to the sage then Rama came by the twilight, and he paused at it. On worshipping 
the westward vesperal time, Rama arranged a stay for himself along with Seetha and Lakshmana, there 
in that delightful hermitage of Sage Suteekshna. [3-7-22b, 23]"
6241,Aranya,7,३-७-२४,"ततः शुभम् तापस अन्नम्
स्वयम् सुतीक्ष्णः पुरुषर्षभाभ्याम् |
ताभ्याम् सुसत्कृत्य 
ददौ महात्मा
संध्या निवृत्तौ रजनीम् समीक्ष्य","Then the great soul Sage Suteekshna on completing his evening rituals and on observing 
the fall of night he himself courteously served food that is auspicious and worthy of sages to two of 
the best men, Rama and Lakshmana."
6242,Aranya,8,३-८-१,"रामः तु सह सौमित्रिः सुतीक्ष्णेन अभिपूजितः |
परिणांय निशाम् तत्र प्रभाते प्रत्यबुध्यत","Rama along with Soumitri is well revered by Sage Suteekhsna, spent that night there and awoken in the 
morning."
6243,Aranya,8,३-८-२,"उत्थाय च यथा कालम् राघवः सह सीतया |
उपस्पृश्य सु शीतेन तोयेन उत्पल गंधिना","Rama got up according to time along with Seetha and touched finely cool water with lotus-fragrance for 
morning bath."
6244,Aranya,8,३-८-३,"अथ ते अग्निम् सुराम् च एव वैदेही राम लक्ष्मणौ |
काल्यम् विधिवत् अभ्यर्च्य तपस्वि शरणे वने","Then they all, Vaidehi, Rama and Lakshmana, on worshipping sacred fire and deities dutifully in the 
shelter of the sages in that forest and on seeing the dawning sun, they are reft of their blemishes, 
and then they approached Sage Suteekshna speaking this sentence gently. [3-8-3, 4]"
6245,Aranya,8,३-८-५,"सुखोषिताः स्म भगवन् त्वया पूज्येन पूजिताः |
आपृच्छामः प्रयास्यामो मुनयः त्वरयन्ति नः","""We stayed here happily, oh, god, venerated by a venerable one like you, and here we come to ask your 
permission as we wish to journey on, as the sages are hastening us..."
6246,Aranya,8,३-८-६,"त्वरामहे वयम् द्रष्टुम् कृत्स्नम् आश्रम मण्डलम् |
ऋषीणाम् पुण्य शीलानाम् दण्डकारण्य वासिनाम्","""We make haste to see the habitats of hermitages in their entirety, and even wish to see the sages with 
meritorious selves living in Dandaka forest..."
6247,Aranya,8,३-८-७,"अभ्यनुज्ञातुम् इच्छामः सह एभिः मुनिपुङ्गवैः |
धर्म नित्यैः तपो दान्तैः विशिखैः इव पावकैः","""We wish to have your permission, and that of these eminent sages, who are ever virtuous, self-controlled 
by their ascesis, and who look like the veritable tongues of sacred fire..."
6248,Aranya,8,३-८-८,"अविषह्य आतपो यावत् सूर्यो न अति विराजते |
अमार्गेण आगताम् लक्ष्मीम् प्राप्य इव अन्वय वर्जितः","""We wish to proceed before sun attains an intolerable glare, like an unworthy person of unworthy lineage 
attains wealth in an improper way with much glare..."" saying so Rama with Seetha and Lakshmana venerated 
at the feet of that sage Suteekshna. [3-8-8, 9]"
6249,Aranya,8,३-८-१०,"तौ सम् स्पृशंतौ चरणौ उत्थाप्य मुनिपुंगवः |
गाढम् आश्लिष्य सस्नेहम् इदम् वचनम् अब्रवीत्","That eminent sage lifted them that are touching his feet, embraced them tightly, and said this sentence 
in all his friendliness."
6250,Aranya,8,३-८-११,"अरिष्टम् गच्छ पन्थानम् राम सौमित्रिणा सह |
सीतया च अनया सार्धम् छाय एव अनुवृत्तया","""Proceed in an invulnerable way, Rama, along with Lakshmana, and with this Seetha while she follows 
you closely like a shadow..."
6251,Aranya,8,३-८-१२,"पश्य आश्रम पदम् रंयम् दण्डकारण्य वासिनाम् |
एषाम् तपस्विनाम् वीर तपसा भावित आत्मनाम्","""See the pleasant thresholds of the hermitages of the dwellers in the forests of Dandaka, oh! Valiant 
one, whose souls are consecrated just by their ascesis..."
6252,Aranya,8,३-८-१३,"सुप्राज्य फल मूलानि पुष्पितानि वनानि च |
प्रशस्त मृग यूथानि शान्त पक्षि गणानि च","""See the well-flowered woodlands with well-grown fruits and tubers, with herds of best animals and 
peaceful bird flocks... tranquil waters with spreading clusters of bloomed lotuses and water-birds in 
the pools and lakes... eye-pleasing rapids from mountains and you can see pleasant forests loaded with 
the hearty screams of precooks... [3-8-13, 14, 15]"
6253,Aranya,8,३-८-१६,"गंयताम् वत्स सौमित्रे भवान् अपि च गच्छतु |
आगन्तव्यम् च ते दृष्ट्वा पुनः एव आश्रमम् प्रति","""My dear Rama, you may go and Soumitri you too also may go... but come again towards this hermitage 
after seeing all of them..."
6254,Aranya,8,३-८-१७,"एवम् उक्तः तथा इति उक्त्वा काकुत्स्थः सह लक्ष्मणः |
प्रदक्षिणम् मुनिम् कृत्वा प्रस्थातुम् उपचक्रमे","Thus said by the sage, Rama in his turn said to him, ""so be it..."" and having performed circumambulations 
around the sage he started to journey on."
6255,Aranya,8,३-८-१८,"ततः शुभतरे तूणी धनुषी च आयतेक्षणा |
ददौ सीता तयोः भ्रात्रोः खड्गौ च विमलौ ततः","Then the broad eyed Seetha gave auspicious quivers and bows to those brothers and then spotless swords 
too."
6256,Aranya,8,३-८-१९,"आबध्य च शुभे तूणी चापे च आदाय सस्वने |
निष्क्रान्तौ आश्रमात् गन्तुम् उभौ तौ राम लक्ष्मणौ","Both of those two Rama and Lakshmana tied their beautiful quivers well on their backs, and took the 
twangy bows and exited from that hermitage to go on their way."
6257,Aranya,8,३-८-२०,"शीघ्रम् तौ रूपसंपन्नौ अनुज्ञातौ महर्षिणा |
प्रस्थितौ धृत चापा असी सीतया सह राघवौ","Those two Raghava-s, the handsome princes, have swiftly set out when permitted by that august sage, 
wielding bows and swords, and along with Seetha."
6258,Aranya,9,३-९-१,"सुतीक्ष्णेन अभ्यनुज्ञातम् प्रस्थितम् रघु नन्दनम् |
हृद्यया स्निग्धया वाचा भर्तारम् इदम् अब्रवीत्","To Rama, the scion of Raghu and her husband, who started out when permitted by Sage Suteekshna, Vaidehi 
spoke this with friendly words."
6259,Aranya,9,३-९-२,"अधर्मम् तु सुसूक्ष्मेण विधिना प्राप्यते महान् |
निवृत्तेन च शक्यो अयम् व्यसनात् कामजाद् इह","""Gross unjust will accrue to any in an abstruse way if his indulgence is enkindled merely by his own 
desire, and in this world it is possible to fend them off, to have a recourse to justness..."
6260,Aranya,9,३-९-३,"त्रीणि एव व्यसनानि अत्र कामजानि भवन्ति उत |
मिथ्या वाक्यम् तु परमम् तस्मात् गुरुतरा उभौ","""Only three self-gratifications, the definite products of desire, are there: one is speaking fallacious 
utterances, which itself is worse, and worst than the other two malefic self-gratifications, where the 
other two are the fascination for other's wife, and the cruelness without enmity... [3-9-3, 4a]"
6261,Aranya,9,३-९-४,मिथ्या वाक्यम् न ते भूतम् न भविष्यति राघव,"""The habit of telling specious words is not there with you in the past nor it will be there in future, 
oh, Raghava, then wherefrom the virtue-ruining desire for other's women can be there... [3-9-4b, 5a]"
6262,Aranya,9,३-९-५,तव नास्ति मनुष्येन्द्र न च आभूत् ते कदाचन,"""Oh, king, earlier this vile desire for other's women is absent in you, nor it is there now, unobserved 
is such a desire in any corner of your heart oh, prince, for you are always interested in your own wife... 
[3-9-5, 6]"
6263,Aranya,9,३-९-७,"धर्मिष्टः सत्य सन्धः च पितुः निर्देश कारकः |
त्वयि धर्मः च सत्यम् च त्वयि सर्वम् प्रतिष्टितम्","""You are conscientious, adherent of truth, and obliging father's orders, and in you virtue and truth, 
nay everything is established in you..."
6264,Aranya,9,३-९-८,"तच्च सर्वम् महाबाहो शक्यम् वोढुम् जितेइन्द्रियैः |
तव वश्य इन्द्रियत्वम् च जानामि शुभदर्शन","""Oh, dextrous one, all this can possibly be shouldered by one with controlled senses, and oh, graceful 
one for a gaze, I am also aware of your sense control..."
6265,Aranya,9,३-९-९,"तृतीयम् यद् इदम् रौद्रम् पर प्राण अभिहिंसनम् |
निर्वैरम् क्रियते मोहात् तत् च ते समुपस्थितम्","""That third tendency to torture others' lives without enmity, that which will usually be effectuated 
unwarily, has now suddenly chanced before you..."
6266,Aranya,9,३-९-१०,"प्रतिज्ञातः त्वया वीर दण्डकारण्य वासिनाम् |
ऋषीणाम् रक्षणार्थाय वधः संयति रक्षसाम्","""Intending to safeguard the sages you have promised the dwellers in Dandaka forest, oh, valiant one, 
that you would eliminate demons in a fight..."
6267,Aranya,9,३-९-११,"एतन् निमित्तम् च वनम् दण्डका इति विश्रुतम् |
प्रस्थितः त्वम् सह भ्रात्रा धृत बाण शराअसनः","""Only in this respect you have started towards the well-known Dandaka forest along with your brother, 
and wielding bow and arrows..."
6268,Aranya,9,३-९-१२,"ततः त्वाम् प्रस्थितम् दृष्ट्वा मम चिन्त आकुलम् मनः |
त्वत् वृत्तम् चिन्तयन्त्या वै भवेत् निःश्रेयसम् 
हितम्","""Then on seeing your starting my mind is apprehensively upset, on verily reflecting about your bearing 
there appears to be no beneficial good for you..."
6269,Aranya,9,३-९-१३,"न हि मे रोचते वीरः गमनम् दण्डकान् प्रति |
कारणम् तत्र वक्ष्यामि वदन्त्याः श्रूयताम् मम","""Oh, brave one, your going towards Dandaka forest is not delightful to me, I tell the cause for that 
and listen to it as I tell..."
6270,Aranya,9,३-९-१४,"त्वम् हि बाण धनुष्पाणिः भ्रात्रा सह वनम् गतः |
दृष्ट्वा वन चरान् सर्वान् कच्चित् कुर्याः शर व्ययम्","""Indeed on entering the forest along with your brother, and wielding bow and arrows, seeing the forest 
ramblers there, won't you deplete arrows on all of them..."
6271,Aranya,9,३-९-१५,"क्षत्रियाणाम् इह धनुर् हुताशस्य इन्धनानि च |
समीपतः स्थितम् तेजो बलम् उच्छ्ह्रयते भृशम्","""The bow of warrior and the fuel of a burning fire if available within their reach, they immensely enhance 
their strength..."
6272,Aranya,9,३-९-१६,"पुरा किल महाबाहो तपस्वी सत्य वाक् शुचिः |
कस्मिन् चित् अभवत् पुण्ये वने रत मृग द्विजे","""Once upon a time, oh, dextrous one, there was a pious and true worded hermit in some merited forest 
that was wonted by animals and birds..."
6273,Aranya,9,३-९-१७,"तस्य एव तपसो विघ्नम् कर्तुम् इन्द्रः शचीपतिः |
खड्ग पाणिः अथ आगच्छ्हत् आश्रमम् भट रूप धृक्","""Then Indra came to that hermitage handling a sword, and donning a soldier's guise, to cause hindrance 
to that hermit's ascesis..."
6274,Aranya,9,३-९-१८,"तस्मिन् तत् आश्रम पदे निहितः खड्ग उत्तमः |
स न्यास विधिना दत्तः पुण्ये तपसि तिष्ठतः","""Indra gave that best sword to store, there in that hermitage to that sage who is lasting in his ascesis, 
on a redeemable basis..."
6275,Aranya,9,३-९-१९,"स तत् शस्त्रम् अनुप्राप्य न्यास रक्षण तत्परः |
वने तु विचरति एव रक्षन् प्रत्ययम् आत्मनः","""On receiving that sword, he who is duteous in guarding the entrustment, moved about in the forest always 
handling the sword, to safeguard the confidence reposed in him..."
6276,Aranya,9,३-९-२०,"यत्र गच्छ्हति उपादातुम् मूलानि च फलानि च |
न विना याति तम् खड्गम् न्यास रक्षण तत्परः","""Wherever that dedicated guardian of that entrustment goes, even to obtain tubers or fruits, he did 
not go without that sword..."
6277,Aranya,9,३-९-२१,"नित्यम् शस्त्रम् परिवहन् क्रमेण स तपोधनः |
चकार रौद्रीम् स्वाम् बुद्धिम् त्यक्त्वा तपसि निश्चयम्","""Carrying that sword always, that hermit slowly made his own faculty infuriated, loosing determination 
in ascesis..."
6278,Aranya,9,३-९-२२,"ततः स रौद्र अभिरतः प्रमत्तो अधर्म कर्षितः |
तस्य शस्त्रस्य संवासात् जगाम नरकम् मुनिः","""Then with the constant association of that weapon that sage gradually became inadvertent, and smitten 
by vice he went to hell..."
6279,Aranya,9,३-९-२३,"एवम् एतत् पुरा वृत्तम् शस्त्र संयोग कारणम् |
अग्नि संयोगवत् हेतुः शस्त्र संयोग उच्यते","""Thus, all this happened earlier, only owing the reason of associating with a weapon constantly, and 
the sequel of constant association with weapon is as good as constant association with fire..."
6280,Aranya,9,३-९-२४,"स्नेहात् च बहुमानात् च स्मारये त्वाम् न शिक्षये |
न कथंचन सा कार्या गृहीत धनुषा त्वया","""In affinity and in respect I am reminding but not tutoring you, and in anyway improper is that thought 
of yours to wield your bow to kill the demons dwelling in Dandaka without any enmity, oh, brave one, 
undesirable is the killing of offenceless... [3-9-24, 25]"
6281,Aranya,9,३-९-२६,"क्षत्रियाणाम् तु वीराणाम् वनेषु नियतात्मनाम् |
धनुषा कार्यम् एतावत् आर्तानाम् अभिरक्षणम्","""For the valiant Kshatriya-s who are inclined in forests heartily, the purpose of the bow is this much 
'safeguarding the sufferers...'"
6282,Aranya,9,३-९-२७,"क्व च शस्त्रम् क्व च वनम् क्व च क्षात्रम् तपः क्व च |
व्याविद्धम् इदम् अस्माभिः देश धर्मः तु पूज्यताम्","""Where that weapon? Where this forest? Where the principles of Kshatriya? And where is sageness? All 
this is inconsistent... let us esteem the laws of the land..."
